,id,post_id,user_id,rating_percent,rated_at,category,title,genre,mood,username
2248,2363,11,1010,18,2024-10-18 12:14:49,Vible,Recipe for a flow state,Educational/Inspirational,"['enthusiasm', 'engagement', 'curiosity', 'passion']",shivam
2249,2364,389,1010,17,2024-10-18 12:14:49,Vible,untitled_video,Spiritual/Religious,"['solemnity', 'reverence', 'compassion', 'reflection', 'gravitas']",shivam
2250,2365,1315,18,36,2024-10-20 12:26:25,Vible,do it now,Inspirational,"['Urgency', 'Sincerity', 'Compassion', 'Contemplation']",jack
2251,2366,1292,1050,67,2024-10-20 16:24:22,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",bpn7hpvdj4_08f7l4i3c
2252,2367,1300,1050,37,2024-10-20 16:24:59,SolTok,Moodeng made people millionaires⁉️🤯#crypto #shorts  #moodeng #hippo #memecoin #viralvideo,educational entertainment,"['enthusiasm', 'excitement', 'disbelief', 'regret', 'light-heartedness']",bpn7hpvdj4_08f7l4i3c
2253,2368,1311,1050,18,2024-10-20 16:25:03,SolTok,Love to see this #solana #crypto #shitcoins #meme #bitcoin,Educational/Informative,"['engagement', 'enthusiasm', 'curiosity']",bpn7hpvdj4_08f7l4i3c
2254,2371,1294,5,22,2024-10-21 10:55:50,SolTok,100x on solana memecoin MOODENG because of this memecoin signal server  #memecoin #crypto #moodeng,finance/educational,"['excitement', 'enthusiasm', 'confidence', 'contemplation']",kinha
2255,2372,1313,5,28,2024-10-21 10:57:11,SolTok,solana.memecoins - 7367640108956175649,Educational/Informative,"['Enthusiasm', 'Slight uncertainty', 'Sincerity', 'Concern']",kinha
2256,2373,1294,1032,36,2024-10-21 13:45:06,SolTok,100x on solana memecoin MOODENG because of this memecoin signal server  #memecoin #crypto #moodeng,finance/educational,"['excitement', 'enthusiasm', 'confidence', 'contemplation']",test4
2257,2374,1263,1050,20,2024-10-21 15:48:43,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animated Educational Commentary,"['excitement', 'optimism', 'distress', 'confidence', 'fatigue', 'hope']",bpn7hpvdj4_08f7l4i3c
2258,2375,1255,1050,18,2024-10-21 15:48:48,SolTok,Shinobi ninja is the play for 2024! Solana is beating eth in every metric. Dont be a jeet #endthestruggletogether #token2049 #shinonbininja #nkds,educational/financial commentary,"['enthusiasm', 'urgency', 'excitement', 'seriousness']",bpn7hpvdj4_08f7l4i3c
2259,2376,1288,1050,23,2024-10-21 15:48:49,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animation/Satire,"['optimism', 'concern', 'excitement', 'distress', 'bravado', 'despair', 'reflection']",bpn7hpvdj4_08f7l4i3c
2260,2377,1293,1050,21,2024-10-21 15:49:02,SolTok,Solana Coins vs Base Coins,"comedy, internet culture commentary","['excitement', 'enthusiasm', 'humor', 'approachability', 'positivity']",bpn7hpvdj4_08f7l4i3c
2261,2378,1286,1050,18,2024-10-21 15:49:20,SolTok,Successful Night 🤩 #memecoins #trading #cryptocurrency #crypto #fyp #solana #SOL #pumpfun #nocturnal,vlog,"['weary', 'frustrated', 'reflective', 'humorous', 'determined']",bpn7hpvdj4_08f7l4i3c
2262,2379,1264,1050,21,2024-10-21 15:49:35,SolTok,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin (1),Educational/Informative,"['excitement', 'urgency', 'confidence', 'enthusiasm']",bpn7hpvdj4_08f7l4i3c
2263,2381,1292,1032,23,2024-10-22 09:30:32,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",test4
2264,2382,1300,1032,15,2024-10-22 09:30:35,SolTok,Moodeng made people millionaires⁉️🤯#crypto #shorts  #moodeng #hippo #memecoin #viralvideo,educational entertainment,"['enthusiasm', 'excitement', 'disbelief', 'regret', 'light-heartedness']",test4
2265,2383,898,18,22,2024-10-22 14:41:27,Vible,A Special Message From GOD Only For YOU  You Must Hear This  Lord Helps,Inspirational/Spiritual,"['Calmness', 'Compassion', 'Reassurance', 'Encouragement', 'Hope']",jack
2266,2384,1276,1032,25,2024-10-23 08:07:06,SolTok,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,Reflective/Philosophical Video,"['contemplation', 'regret', 'vulnerability', 'serenity']",test4
2267,2385,1264,5,14,2024-10-23 09:56:30,SolTok,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin (1),Educational/Informative,"['excitement', 'urgency', 'confidence', 'enthusiasm']",kinha
2268,2386,1299,5,10,2024-10-23 13:01:11,SolTok,Get to Work 🏗️ #crypto #solana #memecoin #mrow #shorts,Educational/Corporate Humor,"['Focused', 'Engaged', 'Humorous']",kinha
2269,2387,1292,1061,15,2024-10-23 20:28:14,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",tcfz29tyyg_05i0f4c4l
2270,2388,1300,1061,37,2024-10-23 20:32:58,SolTok,Moodeng made people millionaires⁉️🤯#crypto #shorts  #moodeng #hippo #memecoin #viralvideo,educational entertainment,"['enthusiasm', 'excitement', 'disbelief', 'regret', 'light-heartedness']",tcfz29tyyg_05i0f4c4l
2271,2389,1311,1061,28,2024-10-23 20:33:02,SolTok,Love to see this #solana #crypto #shitcoins #meme #bitcoin,Educational/Informative,"['engagement', 'enthusiasm', 'curiosity']",tcfz29tyyg_05i0f4c4l
2272,2390,1263,1061,9,2024-10-23 20:33:03,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animated Educational Commentary,"['excitement', 'optimism', 'distress', 'confidence', 'fatigue', 'hope']",tcfz29tyyg_05i0f4c4l
2273,2391,1255,1032,22,2024-10-23 20:37:38,SolTok,Shinobi ninja is the play for 2024! Solana is beating eth in every metric. Dont be a jeet #endthestruggletogether #token2049 #shinonbininja #nkds,educational/financial commentary,"['enthusiasm', 'urgency', 'excitement', 'seriousness']",test4
2274,2392,693,153,16,2024-10-24 00:16:05,Vible,reject paganism -,Children's Entertainment/Interactive Video,Unknown,tusharsoni1205_06l4f0i6c
2275,2393,152,153,17,2024-10-24 00:16:06,Vible,untitled_video,Educational,"['analyzing', 'curiosity', 'evaluation']",tusharsoni1205_06l4f0i6c
2276,2394,898,153,14,2024-10-24 00:16:11,Vible,A Special Message From GOD Only For YOU  You Must Hear This  Lord Helps,Inspirational/Spiritual,"['Calmness', 'Compassion', 'Reassurance', 'Encouragement', 'Hope']",tusharsoni1205_06l4f0i6c
2277,2395,694,153,21,2024-10-24 00:16:13,Vible,Teacher the greatest commendent to the loard,Religious Education,Unknown,tusharsoni1205_06l4f0i6c
2278,2396,790,153,19,2024-10-24 00:16:14,Vible,5 Bible Verses To Invite The Presence Of God,Religious/Spiritual,Unknown,tusharsoni1205_06l4f0i6c
2279,2397,168,153,18,2024-10-24 00:16:15,Vible,untitled_video,spiritual storytelling,"['calmness', 'trust', 'hope', 'reassurance']",tusharsoni1205_06l4f0i6c
2280,2398,816,153,21,2024-10-24 00:16:16,Vible,The story of prophet Elijah proving who the real God is,Biblical Narrative / Religious Education,"['intensity', 'contemplation', 'tension', 'wonder', 'despair']",tusharsoni1205_06l4f0i6c
2281,2399,1276,5,34,2024-10-24 06:22:28,SolTok,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,Reflective/Philosophical Video,"['contemplation', 'regret', 'vulnerability', 'serenity']",kinha
2282,2400,1263,5,17,2024-10-24 06:43:26,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animated Educational Commentary,"['excitement', 'optimism', 'distress', 'confidence', 'fatigue', 'hope']",kinha
2283,2402,1292,1063,22,2024-10-25 14:19:26,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",vfksbg5knp_08l8i2c9f
2284,2403,1294,18,23,2024-10-25 22:54:05,SolTok,100x on solana memecoin MOODENG because of this memecoin signal server  #memecoin #crypto #moodeng,finance/educational,"['excitement', 'enthusiasm', 'confidence', 'contemplation']",jack
2285,2404,1314,1,40,2024-10-25 23:46:08,SolTok,😂#SOLANA #memecoin #crypto #dexscreener #bullrun,humorous dance video,"['joy', 'carefree', 'humorous tension']",afrobeezy
2286,2405,693,1010,24,2024-10-27 04:27:25,Vible,reject paganism -,Children's Entertainment/Interactive Video,Unknown,shivam
2287,2406,152,1010,26,2024-10-27 04:27:29,Vible,untitled_video,Educational,"['analyzing', 'curiosity', 'evaluation']",shivam
2288,2407,654,1010,30,2024-10-27 04:27:34,Vible,"Remeber, You have to take risks.",Inspiring documentary/educational,"['intensity', 'strength', 'caution', 'inspiration']",shivam
2289,2408,1258,1032,25,2024-10-27 12:24:47,SolTok,Risposta a @Franky Sospiry  Do you hold SOLANA_ 👀 Let me know what coin I should do next 👇🏻🤯 #solana #sol #altcoin #crypto,Educational/Investment Analysis,"['Confidence', 'Enthusiasm', 'Excitement', 'Somberness', 'Surprise', 'Shock', 'Contemplation']",test4
2290,2409,1253,1032,23,2024-10-27 12:24:51,SolTok,Replying to @Thomas darya You are right for some! #pepe #crypto #memecoins,Educational/Informational,"['passionate', 'animated', 'assertive', 'confident']",test4
2291,2410,1288,1032,33,2024-10-27 12:24:56,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animation/Satire,"['optimism', 'concern', 'excitement', 'distress', 'bravado', 'despair', 'reflection']",test4
2292,2411,1290,1032,28,2024-10-27 12:25:01,SolTok,Solana's MYRO Takes the Meme Coin Throne in SHOCKING Upset,Financial Analysis / Cryptocurrency Commentary,"['Excitement', 'Urgency', 'Confidence']",test4
2293,2412,1313,1032,26,2024-10-27 12:25:05,SolTok,solana.memecoins - 7367640108956175649,Educational/Informative,"['Enthusiasm', 'Slight uncertainty', 'Sincerity', 'Concern']",test4
2294,2413,1291,1032,37,2024-10-27 12:25:13,SolTok,Can Moo Deng’s MEME COIN GO HIGHER_ #shorts,Educational / Informative,"['Excitement', 'Urgency', 'Curiosity', 'Affable Seriousness']",test4
2295,2414,1305,1032,29,2024-10-27 12:25:18,SolTok,$cost meme on solana.  Culture of solana token.  #crypto #meme #crown #1000x @CultureofSolanaToken,Digital Art & Culture Presentation,"['enthusiasm', 'urgency', 'curiosity']",test4
2296,2415,1287,1032,27,2024-10-27 12:25:24,SolTok,Trading memecoins #memecoin #solana #bitcoin #funny #usa #fyp #animation #animationmeme #memecoins #2d #foryou #foryoupage #repost #viraltiktok,Animated Educational Finance,"['Concentration', 'Tension', 'Frustration', 'Disappointment', 'Relaxation', 'Confidence', 'Humor']",test4
2297,2416,1252,1032,29,2024-10-27 12:25:29,SolTok,Solana is heading up 📈,Cryptocurrency Analysis,"['Anticipation', 'Confidence', 'Mixed disbelief and triumph']",test4
2298,2417,1282,1032,18,2024-10-27 12:25:38,SolTok,Nice bit of Sunday news #solana #solanamemecoin #solanamemes #trending #memecoin #bullrun2024,Investment/Finance,"['enthusiasm', 'urgency', 'confidence']",test4
2299,2418,1293,1032,28,2024-10-27 12:25:51,SolTok,Solana Coins vs Base Coins,"comedy, internet culture commentary","['excitement', 'enthusiasm', 'humor', 'approachability', 'positivity']",test4
2300,2419,1301,1032,30,2024-10-27 13:11:46,SolTok,🚀 Best memecoins on Tron,Educational/Informative,"['enthusiasm', 'optimism', 'engagement', 'excitement']",test4
2301,2420,1297,1032,34,2024-10-27 13:11:56,SolTok,Why You Should Keep An Eye On Solana! #crypto #bitcoin #solana #shorts #viralshorts #trending #fyp,Educational/Informational,"['Enthusiasm', 'Confidence', 'Engagement']",test4
2302,2421,1264,1032,24,2024-10-27 13:12:02,SolTok,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin (1),Educational/Informative,"['excitement', 'urgency', 'confidence', 'enthusiasm']",test4
2303,2422,1263,1032,12,2024-10-27 13:12:07,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animated Educational Commentary,"['excitement', 'optimism', 'distress', 'confidence', 'fatigue', 'hope']",test4
2304,2423,1256,1032,15,2024-10-27 13:12:12,SolTok,Memecoins are wild! #trading #crypto #sol #solana #memecoins #bonk #altcoins #btc,Educational/Informative,"['excitement', 'seriousness', 'light-heartedness', 'urgency']",test4
2305,2424,1314,1032,37,2024-10-27 13:12:37,SolTok,😂#SOLANA #memecoin #crypto #dexscreener #bullrun,humorous dance video,"['joy', 'carefree', 'humorous tension']",test4
2306,2425,1306,1032,40,2024-10-27 19:30:27,SolTok,Culture of Solana Token $COST.   #  2024  Trump.  Trump Supporters,Political Commentary / Motivational,"['Confidence', 'Determination', 'Passion', 'Defiance', 'Optimism']",test4
2307,2426,654,572,2,2024-10-28 03:45:18,Vible,"Remeber, You have to take risks.",Inspiring documentary/educational,"['intensity', 'strength', 'caution', 'inspiration']",rama_03l2c3f6i
2308,2427,1297,5,19,2024-10-28 07:29:43,SolTok,Why You Should Keep An Eye On Solana! #crypto #bitcoin #solana #shorts #viralshorts #trending #fyp,Educational/Informational,"['Enthusiasm', 'Confidence', 'Engagement']",kinha
2309,2428,1305,5,22,2024-10-28 07:31:13,SolTok,$cost meme on solana.  Culture of solana token.  #crypto #meme #crown #1000x @CultureofSolanaToken,Digital Art & Culture Presentation,"['enthusiasm', 'urgency', 'curiosity']",kinha
2310,2429,1286,1032,43,2024-10-28 08:48:10,SolTok,Successful Night 🤩 #memecoins #trading #cryptocurrency #crypto #fyp #solana #SOL #pumpfun #nocturnal,vlog,"['weary', 'frustrated', 'reflective', 'humorous', 'determined']",test4
2311,2431,1303,1,27,2024-10-28 09:05:31,SolTok,Welcomr to RoroLand #cryptocurrency #meme #token #solana,Animated Short/Storytelling,"['curiosity', 'concern', 'tension', 'urgency', 'determination', 'recklessness']",afrobeezy
2312,2433,1285,5,20,2024-10-28 09:45:41,SolTok,Strategies I use to trade crypto memecoins and actually be profitable  #crypto #memecoins #solana #trading,Educational / Cryptocurrency Trading,"['Enthusiasm', 'Excitement', 'Confidence', 'Humor', 'Curiosity']",kinha
2313,2434,641,18,22,2024-10-28 12:58:21,Vible,3 types of people you will encounter in life.,Educational/Inspirational,Unknown,jack
2314,2435,697,18,30,2024-10-28 12:58:41,Vible,I am strong enough to save you,emotional narrative,Unknown,jack
2315,2436,1292,1069,71,2024-10-28 13:29:26,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",b7wntbnsk6_07i2c3l9f
2316,2437,1306,18,31,2024-10-29 00:23:05,SolTok,Culture of Solana Token $COST.   #  2024  Trump.  Trump Supporters,Political Commentary / Motivational,"['Confidence', 'Determination', 'Passion', 'Defiance', 'Optimism']",jack
2317,2438,1300,1070,15,2024-10-29 00:52:47,SolTok,Moodeng made people millionaires⁉️🤯#crypto #shorts  #moodeng #hippo #memecoin #viralvideo,educational entertainment,"['enthusiasm', 'excitement', 'disbelief', 'regret', 'light-heartedness']",8fjrqq6bf6_09f0c3l8i
2318,2439,1252,1070,20,2024-10-29 00:53:05,SolTok,Solana is heading up 📈,Cryptocurrency Analysis,"['Anticipation', 'Confidence', 'Mixed disbelief and triumph']",8fjrqq6bf6_09f0c3l8i
2319,2440,871,1039,29,2024-10-29 08:00:53,Vible,Know that the loard he is god jesus,spiritual/meditative video,"['calm', 'conviction', 'serenity', 'inviting', 'uplifting']",blaze
2320,2441,1140,1010,18,2024-10-29 08:23:06,Vible,5 simple ways to make this day better. 🙏🏽#leadership #productivity #service #betterdays,Self-help / Motivational,"['Positivity', 'Sincerity', 'Confidence', 'Empathy', 'Encouragement']",shivam
2321,2442,694,1010,13,2024-10-29 08:23:07,Vible,Teacher the greatest commendent to the loard,Religious Education,Unknown,shivam
2322,2443,1230,1010,18,2024-10-29 08:23:09,Vible,Many talk of “hustle” these days. But the idea that working longer and harder makes you more productive and better is outdated.This quick episode walks you through my philosophy on this essential insight,Motivational Speech,"['Passion', 'Sincerity', 'Confidence', 'Earnestness', 'Inspiration']",shivam
2323,2445,1304,5,24,2024-10-29 08:23:10,SolTok,Welcome to the beginning of something Amazing!! We are alive!!!! Hahahhaha coff coff.  $FROGGYBOOM #token #solana #meme #memecoin #trump2024,animated short film,"['confidence', 'intrigue', 'determination', 'mischief', 'playfulness']",kinha
2324,2446,59,1010,25,2024-10-29 08:23:15,Vible,push through the pain 🫡,Motivational/Inspirational,"['Urgency', 'Passion', 'Determination']",shivam
2325,2448,813,1010,18,2024-10-29 14:35:15,Vible,There is no need to be anxious for tomorrow just do what must be done today and God will make your paths straight,Spiritual/Religious,"['calm', 'compassion', 'empowerment', 'curiosity', 'earnestness']",shivam
2326,2449,898,1010,17,2024-10-30 05:42:34,Vible,A Special Message From GOD Only For YOU  You Must Hear This  Lord Helps,Inspirational/Spiritual,"['Calmness', 'Compassion', 'Reassurance', 'Encouragement', 'Hope']",shivam
2327,2450,726,1010,11,2024-10-30 05:42:35,Vible,"idk but this is so hard  (yes, its simple but i love it) -  is Lord  -",Theological Commentary,Unknown,shivam
2328,2451,132,1010,18,2024-10-30 05:42:38,Vible,untitled_video,Motivational/Inspirational,"['Confidence', 'Determination', 'Positivity', 'Introspection']",shivam
2329,2452,590,1010,71,2024-10-30 05:42:42,Vible,untitled_video,Inspirational Narrative,"['Joy', 'Contemplation', 'Confidence', 'Light-heartedness']",shivam
2330,2453,386,1010,10,2024-10-30 05:42:58,Vible,untitled_video,Dramatic Narrative,"['Sternness', 'Resolve', 'Contemplation', 'Inner conflict', 'Empowerment']",shivam
2331,2454,897,1010,21,2024-10-30 05:43:00,Vible,prayer changes person who pray amazing god amen god jesus jesuslover jesuschrist jesusislord christianity,Spiritual/Inspirational,"['Warmth', 'Reassurance', 'Peace', 'Reflection']",shivam
2332,2455,1320,1076,17,2024-10-30 12:28:23,Flic,for immediate editing!!!!,Educational/Vlog,"['enthusiasm', 'approachability', 'reflection']",adarsh
2333,2456,1328,1076,21,2024-10-30 12:28:24,Flic,Peak Beauty of Nature.....................#sunsetphotography,Educational/Informative,"['enthusiasm for technology', 'curiosity about analysis', 'frustration over inability to access content']",adarsh
2334,2457,1336,1076,15,2024-10-30 12:28:26,Flic,"In the heart of darkness, magic is our only shield .Magic unleashed with @nost___ .#harrypotte",Fantasy Adventure,"['anticipation', 'concern', 'excitement', 'fear', 'exhilaration']",adarsh
2335,2458,1323,1076,87,2024-10-30 12:28:28,Flic,🚗 ⏩⏩,automotive showcase,Unknown,adarsh
2336,2459,1330,1076,15,2024-10-30 12:28:31,Flic,Dancing Cat - @visiontoinspire #dodge #hellcat #charger #musclecars #4k #dodgechallanger #dodgehel...,Automotive Review/Showcase,"['enthusiasm', 'excitement', 'confidence']",adarsh
2337,2460,1334,1076,15,2024-10-30 12:28:55,Flic,"Tap into the magic of winter. .Sometimes, all it takes is one switch to open up a whole new world. From green hills to snow-capped peaks, and the Northern Lights dancing in the sky. Winter magic unlocked! #snowman #music.#snow #winterseason #editing",artistic exploration,Unknown,adarsh
2338,2461,1329,1076,15,2024-10-30 12:28:56,Flic,snow!!!,nature documentary,"['awe', 'reflection', 'serenity', 'heartache', 'resilience']",adarsh
2339,2462,1326,1076,10,2024-10-30 12:28:58,Flic,something different!!!!,Motivational/Inspirational,Unknown,adarsh
2340,2463,1322,1076,12,2024-10-30 12:29:39,Flic,💥💥💥,Informational,"['frustration', 'uncertainty', 'urgency']",adarsh
2341,2464,1332,1076,32,2024-10-30 12:37:39,Flic,"Kalsubai is the highest peak in Maharashtra, standing at an impressive 1,646 meters (5,400 feet) above sea level. Located in the Western Ghats, near the town of Igatpuri, it’s known for its scenic views, challenging trekking paths, and the famous Kalsubai",Educational/Instructional,"['encouraging', 'supportive', 'helpful']",adarsh
2342,2465,1327,1076,21,2024-10-30 12:42:22,Flic,💯💯💯,Automotive review,"['confidence', 'enthusiasm', 'excitement', 'inviting atmosphere']",adarsh
2343,2466,1335,1076,10,2024-10-30 12:42:26,Flic,anzeige -- ️From idea to masterpiece ️with the,Art & Creativity,Unknown,adarsh
2344,2468,696,1010,20,2024-10-30 17:20:08,Vible,I am with you,Spiritual/Inspirational,"['compassion', 'calmness', 'encouragement', 'confidence', 'warmth']",shivam
2345,2469,167,5,12,2024-10-31 13:54:38,Vible,untitled_video,Spiritual/Religious,"['Reverence', 'Humility', 'Strength', 'Compassion', 'Commitment']",kinha
2346,2470,1217,5,19,2024-10-31 13:54:40,Vible,Writing of gratitude in a journal allows you to relive the more beautiful parts of your life on a daily basis.#leadership #productivity #service,motivational,"['positivity', 'hopefulness', 'enthusiasm', 'sincerity', 'inspiration']",kinha
2347,2471,1331,1076,30,2024-10-31 16:49:20,Flic,The perfect conditions in Norway .Would you take a boatride hereThe view was stunning in every direction.#drone #dji #norway,Nature Documentary,"['Tranquility', 'Gratitude', 'Awe']",adarsh
2348,2472,1265,5,29,2024-11-01 16:46:54,SolTok,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin,Financial Education/Investment,"['excitement', 'urgency', 'enthusiasm']",kinha
2349,2473,1286,5,25,2024-11-01 16:47:32,SolTok,Successful Night 🤩 #memecoins #trading #cryptocurrency #crypto #fyp #solana #SOL #pumpfun #nocturnal,vlog,"['weary', 'frustrated', 'reflective', 'humorous', 'determined']",kinha
2350,2474,1246,18,25,2024-11-04 14:15:40,Vible,“The Blame Game…” 🤍 - Sara Al Madani - Credits_ On a Mission - #lifeadvices #lifequote #mindsetgrowth #mindsetmatter #realtalks #saraalmadani #blamegame,motivational speaking / personal development,"['earnestness', 'frustration', 'understanding', 'encouragement', 'seriousness', 'reflection']",jack
2351,2475,698,18,35,2024-11-04 18:59:16,Vible,Gain the whole world,spiritual documentary,Unknown,jack
2352,2476,1102,18,25,2024-11-05 19:46:02,Vible,I’m on a monomaniacal mission to help millions of our brothers and sisters  Formula so they reclaim intimacy with their greatest selves.mp4,Technology Education,Unknown,jack
2353,2477,1246,1013,19,2024-11-06 17:35:48,Vible,“The Blame Game…” 🤍 - Sara Al Madani - Credits_ On a Mission - #lifeadvices #lifequote #mindsetgrowth #mindsetmatter #realtalks #saraalmadani #blamegame,motivational speaking / personal development,"['earnestness', 'frustration', 'understanding', 'encouragement', 'seriousness', 'reflection']",btpsv4p4tt_08c8f4i3l
2354,2478,385,1013,20,2024-11-06 17:35:55,Vible,untitled_video,religious/motivational,Unknown,btpsv4p4tt_08c8f4i3l
2355,2479,790,1013,59,2024-11-06 17:36:04,Vible,5 Bible Verses To Invite The Presence Of God,Religious/Spiritual,Unknown,btpsv4p4tt_08c8f4i3l
2356,2480,698,1013,28,2024-11-06 17:36:10,Vible,Gain the whole world,spiritual documentary,Unknown,btpsv4p4tt_08c8f4i3l
2357,2481,652,1013,23,2024-11-06 17:36:24,Vible,Understand one thing about these people.,Thought-Provoking Short Film,Unknown,btpsv4p4tt_08c8f4i3l
2358,2482,811,1013,16,2024-11-06 17:36:27,Vible,Goliath thought he had already won as soon as he saw David and laughed at him,Educational/Biblical Commentary,"['Curiosity', 'Engagement', 'Contemplation', 'Hope', 'Resolution']",btpsv4p4tt_08c8f4i3l
2359,2484,1251,1091,71,2024-11-09 08:25:46,Vible,Do we desire external validation_ #wisdom #motivation #inspiration,Informational/Inspirational,"['Thoughtfulness', 'Concern', 'Determination', 'Relief']",sqw2kcnmd2_05f6c6l8i
2360,2485,1283,18,53,2024-11-10 17:28:45,SolTok,Pump fun and the trenches in shambles #pumpfun #solana #memecoins,Financial Education/Analysis,"['Enthusiasm', 'Concern', 'Frustration', 'Confidence']",jack
2361,2486,1292,18,36,2024-11-10 17:28:46,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",jack
2362,2487,773,18,7,2024-11-10 21:08:31,Vible,jesusismylove,Theological narrative,Unknown,jack
2363,2488,652,1010,18,2024-11-12 11:43:44,Vible,Understand one thing about these people.,Thought-Provoking Short Film,Unknown,shivam
2364,2489,1292,1010,18,2024-11-12 16:03:27,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",shivam
2365,2490,1300,1010,23,2024-11-12 16:03:29,SolTok,Moodeng made people millionaires⁉️🤯#crypto #shorts  #moodeng #hippo #memecoin #viralvideo,educational entertainment,"['enthusiasm', 'excitement', 'disbelief', 'regret', 'light-heartedness']",shivam
2366,2491,1311,1010,16,2024-11-12 16:03:30,SolTok,Love to see this #solana #crypto #shitcoins #meme #bitcoin,Educational/Informative,"['engagement', 'enthusiasm', 'curiosity']",shivam
2367,2492,1263,1010,15,2024-11-12 16:03:33,SolTok,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,Animated Educational Commentary,"['excitement', 'optimism', 'distress', 'confidence', 'fatigue', 'hope']",shivam
2368,2493,1255,1010,19,2024-11-12 16:03:43,SolTok,Shinobi ninja is the play for 2024! Solana is beating eth in every metric. Dont be a jeet #endthestruggletogether #token2049 #shinonbininja #nkds,educational/financial commentary,"['enthusiasm', 'urgency', 'excitement', 'seriousness']",shivam
2369,2494,1292,272,16,2024-11-12 19:45:57,SolTok,Day 22 turning $100 into 100000 by trading meme coins #trading #memecoin #crypto #solana,Financial Education / Trading,"['Excitement', 'Determination', 'Optimism']",kaizen
2370,2495,1276,18,27,2024-11-12 20:34:21,SolTok,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,Reflective/Philosophical Video,"['contemplation', 'regret', 'vulnerability', 'serenity']",jack
2371,2497,1291,18,25,2024-11-12 20:34:27,SolTok,Can Moo Deng’s MEME COIN GO HIGHER_ #shorts,Educational / Informative,"['Excitement', 'Urgency', 'Curiosity', 'Affable Seriousness']",jack
2372,2498,1283,1010,16,2024-11-13 15:23:21,SolTok,Pump fun and the trenches in shambles #pumpfun #solana #memecoins,Financial Education/Analysis,"['Enthusiasm', 'Concern', 'Frustration', 'Confidence']",shivam
2373,2499,1314,1010,17,2024-11-13 15:23:23,SolTok,😂#SOLANA #memecoin #crypto #dexscreener #bullrun,humorous dance video,"['joy', 'carefree', 'humorous tension']",shivam
2374,2500,1306,1010,13,2024-11-13 15:23:26,SolTok,Culture of Solana Token $COST.   #  2024  Trump.  Trump Supporters,Political Commentary / Motivational,"['Confidence', 'Determination', 'Passion', 'Defiance', 'Optimism']",shivam
2375,2501,1265,1010,13,2024-11-13 15:23:32,SolTok,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin,Financial Education/Investment,"['excitement', 'urgency', 'enthusiasm']",shivam
2376,2502,1276,1010,15,2024-11-13 15:23:52,SolTok,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,Reflective/Philosophical Video,"['contemplation', 'regret', 'vulnerability', 'serenity']",shivam
2377,2503,1291,1010,15,2024-11-13 15:23:53,SolTok,Can Moo Deng’s MEME COIN GO HIGHER_ #shorts,Educational / Informative,"['Excitement', 'Urgency', 'Curiosity', 'Affable Seriousness']",shivam
2378,2505,1286,1010,11,2024-11-13 15:24:10,SolTok,Successful Night 🤩 #memecoins #trading #cryptocurrency #crypto #fyp #solana #SOL #pumpfun #nocturnal,vlog,"['weary', 'frustrated', 'reflective', 'humorous', 'determined']",shivam
2379,2506,1294,1010,17,2024-11-13 15:24:21,SolTok,100x on solana memecoin MOODENG because of this memecoin signal server  #memecoin #crypto #moodeng,finance/educational,"['excitement', 'enthusiasm', 'confidence', 'contemplation']",shivam
